idtweet,texto,data_tweet,emocao,emocaoId,quant_pessoa
1128803785101512704,"O governo quer balbúrdia ? Vai ter balbúrdia.
#TodosPelaEducação 
#TsunamidaEducação 
#ChupaBolsonaro https://t.co/8GrYwbvKvn",1614246646971,ironia,5,1
1133870405582827521,#Dia30MeuFilhoNaoVai https://t.co/SMePAdGY0K,1614246646927,nulo,6,1
1161339204368052224,@patriciapillar JÁ TÔ!!!! #masp #Tsunami13A,1614246646890,amor,1,1
1132838692433928192,"Que   sabedoria existe nessa mulher !!!  Deus a abençoe grandemente. Minha melhor amiga,  não  era parente, de 103 anos faleceu ha 20 dias,  muito lúcida. Que saudade. #BrasilNasRuas. https://t.co/7IqTI6g21x",1614246646927,alegria,0,1
1134238141827735555,@Desesquerdizada #Dia30EuVouTrabalhar https://t.co/Z7aq4xJ6YS,1614246646932,nulo,6,1
1126293390411411456,"#TiraAMãoDoMeuIF obg pelos mimos IFSP,  vamos a luta e vamos vencer!!!! https://t.co/ZT97Ryrlz3",1614246646931,alegria,0,2
1126293390411411456,"#TiraAMãoDoMeuIF obg pelos mimos IFSP,  vamos a luta e vamos vencer!!!! https://t.co/ZT97Ryrlz3",1614246646931,nulo,6,1
1128393374946537472,#TsunamiDaEducação,1614246646882,nulo,6,1
1128397310055067649,"Sou professora! 
#TsunamiDaEducação",1614246646977,nulo,6,1
1134170405349089281,"sobem a tag "" #Dia30EuVouTrabalhar "", mas o q estão fazendo no twitter ?",1614246646818,ironia,5,1
1128822274457579521,Esse cartaz 🤧 #TodosPelaEducação https://t.co/3jJ88Z62IO,1614246646993,nulo,6,2
1134243038073671681,"#30MpelaEducacao Senador Randolfe Rodrigues da Rede Sustentabilidade: as universidades e estudantes não  se calaram para a ditadura militar,  não se calara para este ministro fanfarrão. https://t.co/WKTD5nNj6X",1614246646917,raiva,3,1
1134219896252960771,"Um único vídeo sendo compartilhado por toda a direitalha como prova de ódio e violência nos protestos a favor da educação.
#30MpelaEducacao https://t.co/1NaYpc8J5Q",1614246646958,raiva,3,2
1161191198205325313,"#PymesUnidas #FelizMartes #13deAgosto @Bestticher desde #Madrid es una empresa de educación basada en una metodología innovadora que trabaja para que los conocimientos sean prácticos, concisos y aplicables a la vida real. https://t.co/MViMrUkhl9",1614246646983,nulo,6,1
1126945935324581890,"Quarta é dia de resistência: dia de luta contra os cortes na educação promovidos pelo governo Bolsonaro! Vamos nos concentrar às 09h no Largo do Rosário, em Campinas. Em São Paulo, o ato será ás 14h, em frente ao MASP. No próximo dia 15, a aula será na rua! #15M #TiraAMãoDoMeuIF https://t.co/RBOnugOHl0",1614246646960,alegria,0,1
1126945935324581890,"Quarta é dia de resistência: dia de luta contra os cortes na educação promovidos pelo governo Bolsonaro! Vamos nos concentrar às 09h no Largo do Rosário, em Campinas. Em São Paulo, o ato será ás 14h, em frente ao MASP. No próximo dia 15, a aula será na rua! #15M #TiraAMãoDoMeuIF https://t.co/RBOnugOHl0",1614246646960,raiva,3,2
1134221800060194817,"O bolsonaro vai se foder

O BRASILEIRO não precisa de você.

#30MpelaEducacao 
#Tsunami30M 
#30M",1614246646792,raiva,3,1
1133845872704466944,HAHAHAHAHHA ESSE POVO NÃO CANSA DE PASSAR VERGONHA  #Dia30MeuFilhoNaoVai,1614246646993,raiva,3,1
1133845872704466944,HAHAHAHAHHA ESSE POVO NÃO CANSA DE PASSAR VERGONHA  #Dia30MeuFilhoNaoVai,1614246646993,ironia,5,1
1128832369463578624,"Vou ficar aqui dando RT em um monte de coisa mesmoooo, pq o presidente de vcs não me representa. E aos incomodados, favor se retirar
Pq pra mim nada justifica o que ele ta fzd com o nosso país e principalmente com a nossa educação.
É isso
#TodosPelaEducação ❤❤❤❤",1614246646932,alegria,0,1
1128832369463578624,"Vou ficar aqui dando RT em um monte de coisa mesmoooo, pq o presidente de vcs não me representa. E aos incomodados, favor se retirar
Pq pra mim nada justifica o que ele ta fzd com o nosso país e principalmente com a nossa educação.
É isso
#TodosPelaEducação ❤❤❤❤",1614246646932,amor,1,1
1128832369463578624,"Vou ficar aqui dando RT em um monte de coisa mesmoooo, pq o presidente de vcs não me representa. E aos incomodados, favor se retirar
Pq pra mim nada justifica o que ele ta fzd com o nosso país e principalmente com a nossa educação.
É isso
#TodosPelaEducação ❤❤❤❤",1614246646932,raiva,3,2
1128832369463578624,"Vou ficar aqui dando RT em um monte de coisa mesmoooo, pq o presidente de vcs não me representa. E aos incomodados, favor se retirar
Pq pra mim nada justifica o que ele ta fzd com o nosso país e principalmente com a nossa educação.
É isso
#TodosPelaEducação ❤❤❤❤",1614246646932,tristeza,4,1
1128774986167214082,"#TodosPelaEducaçao 
#TsunamiDaEducaçao
#NaRuaPelaEducaçao

Lula Livre https://t.co/HcKZfMNvxa",1614246646829,ironia,5,1
1134257143065055232,@rvianna #30MpelaEducacao #BrasilPelaEducacao #TsunamiDaEducação,1614246646962,raiva,3,1
1161318184689065984,#Tsunami13A começa com intensa mobilização em todo País. Confira vídeos e imagens https://t.co/PgNESwlbhg,1614246646881,nulo,6,1
1128426404872359936,#TsunamiDaEducação https://t.co/er4K3M9bVc,1614246646899,nulo,6,1
1133878627135873024,"@PTnaCamara Vocês foram vira-lata de republiquetas de quinta e ditaduras e roubaram bilhões dos trabalhadores brasileiros, deixando os serviços públicos em destroços e mantendo o sistema educacional brasileiros entre os piores do mundo durante todos seus desgovernos.#Dia30MeuFilhoNaoVai",1614246646883,raiva,3,2
1128405899503075329,"#TsunamiDaEducação amanhã é na rua lutando pelo que é nosso e mostrando que educação é revolução, não balbúrdia!",1614246646979,alegria,0,1
1128357369682059265,#tsunamidaeducação 5 horas em galera,1614246646919,nulo,6,1
1133839362708443141,Falou em ONG leia milhões e bilhões! Ninguém quer parar de sangrar os cofres essa é a verdade! #PL672Nao #Dia30MeuFilhoNaoVai https://t.co/0s5BvEP10Y,1614246646919,raiva,3,1
1134252916150284295,#PLN4APROVAJA #Dia30EuVouTrabalhar # https://t.co/KWGR9C7Ixg,1614246646862,nulo,6,1
1157064334238978049,"Humberto Carrão também se juntou à nossa luta e convoca todos os brasileiros a se mobilizarem pela Educação e pela Democracia no dia 13 de agosto.O Tsunami da Educação vem aí! #tsunamidaeducacao #tsunami13a #13a

Grave um vídeo você também! E desafie mais 3 pessoas a gravarem 📹 https://t.co/bHSkaTM4Mi",1614246646882,alegria,0,1
1133709422470074368,"@MrcioDavid6 @MarvadoGil @MaryNorminha @maryritalopes @Marcos_11_66 @Massachusetss1 @Mateusbatera01 @matte_recomeco @maugustoadv @MAURI11633033 @gianini_prestes SDV

#BrasilNasRuas",1614246646824,medo,2,1
1128436758486581249,#15M #TSUNAMIDAEDUCAÇÃO https://t.co/sLIIOqHgWf,1614246646920,raiva,3,1
1128436758486581249,#15M #TSUNAMIDAEDUCAÇÃO https://t.co/sLIIOqHgWf,1614246646920,nulo,6,1
1133830284825247744,@marcelloneves72 #Dia30MeuFilhoNaoVai,1614246646774,nulo,6,1
1133016714994700290,Respeito recíproco! #BrasilNasRuas https://t.co/oTgiZH7SEG,1614246646942,nulo,6,2
1133832052393095168,"@MarceloFreixo @Douglas271971 @jairbolsonaro Eu concordo com o pedido. E uma vergonha a balbúrdia que acontece nas universidades. 
#Dia30MeuFilhoNaoVai  PSOL, PT , PCdoB e as porcaria toda da esquerda, são os responsáveis por isso. Virou ponto de drogas, prostituição e militância",1614246646981,raiva,3,1
1134232277972586496,Nunca imaginei viver em um tempo que o Ministério da Educação é contra a educação. #30MpelaEducacao,1614246646948,tristeza,4,1
1134232277972586496,Nunca imaginei viver em um tempo que o Ministério da Educação é contra a educação. #30MpelaEducacao,1614246646948,ironia,5,2
1161112776204529664,Vamos a luta #Tsunami13A em todo o Brasil: veja as cidades confirmadas https://t.co/VHahE7t8N1 via @uneoficial,1614246646980,nulo,6,1
1134220522290601985,"@CelioMouraTO @LulaMarques #30MpelaEducacao 
#LulaLivreQuintaSDV",1614246646963,alegria,0,1
1161226543554801665,"#Tsunami13A 
#LulaLivre https://t.co/kDAPtyqvK8",1614246646756,nulo,6,1
1132792973442330625,@PresidenBr #BrasilNasRuas,1614246646991,medo,2,1
1132839019358937089,#BrasilNasRuas 👀! https://t.co/Oyfb0ik1wh,1614246646876,nulo,6,1
1132956843112845314,#BrasilNasRuas https://t.co/zI6RNyAHhO,1614246646928,nulo,6,1
1133125538883751936,"EMBRAPA BA, PROMOVENDO FORRÓ LULA LIVRE EM PATRIMÔNIO PÚBLICO @BolsonaroSP
@DamaresAlves @jairbolsonaro @tarcisiogdf @policiafederal
#GrandeDia #BrasilNasRuas https://t.co/rMhLjMrSI3",1614246646948,ironia,5,1
1134237720132427781,"Ato em BH MUITO grande, me surpreendeu muito. Tão grande ou um pouco maior que dia 15. Potente, com um viés ainda mais marcante de esquerda, muito animado. #30MpelaEducacao https://t.co/aA7Ed63hRc",1614246646874,alegria,0,1
1134270964877922304,#Tsunami30M #30MpelaEducacao #BrasilPelaEducacao #BrasilPelaEducacao #30M #TsunamiDaEducacao https://t.co/9MB3v2K3Q9,1614246646967,nulo,6,1
1128759497483177984,"Adm do Politize-se e professora @Marilda36006896, tbm foi às ruas em Capão da Canoa em defesa da Educação. 

#TsunamiDaEducação
#15MGreveGeral
#ForaBolsonaro
#EducacaoNaoeBalburdia 
#UniversidadeNaRua #NaRuaPelaEducacao 
#15deMaio 
#defendendoaeducação https://t.co/DIgYytVO4l",1614246646978,alegria,0,1
1128759497483177984,"Adm do Politize-se e professora @Marilda36006896, tbm foi às ruas em Capão da Canoa em defesa da Educação. 

#TsunamiDaEducação
#15MGreveGeral
#ForaBolsonaro
#EducacaoNaoeBalburdia 
#UniversidadeNaRua #NaRuaPelaEducacao 
#15deMaio 
#defendendoaeducação https://t.co/DIgYytVO4l",1614246646978,tristeza,4,1
1128759497483177984,"Adm do Politize-se e professora @Marilda36006896, tbm foi às ruas em Capão da Canoa em defesa da Educação. 

#TsunamiDaEducação
#15MGreveGeral
#ForaBolsonaro
#EducacaoNaoeBalburdia 
#UniversidadeNaRua #NaRuaPelaEducacao 
#15deMaio 
#defendendoaeducação https://t.co/DIgYytVO4l",1614246646978,nulo,6,1
1134150004531171328,"#30MpelaEducacao 

#Dia30MeuFilhoNaoVai https://t.co/y7nRCnUTId",1614246646978,nulo,6,1
1133393572487663616,#30M ✊ A união faz a #resistência. https://t.co/apJRzIPG8X,1614246646921,alegria,0,1
1133393572487663616,#30M ✊ A união faz a #resistência. https://t.co/apJRzIPG8X,1614246646921,nulo,6,1
1134197034821570560,"@anavieira8_v Como pode esses jovens sendo usados pra palanque político, ñ passam de massa de manobra. #Dia30EuVouTrabalhar 
#Dia30MeuFilhoNaoVai",1614246646833,raiva,3,1
1134197034821570560,"@anavieira8_v Como pode esses jovens sendo usados pra palanque político, ñ passam de massa de manobra. #Dia30EuVouTrabalhar 
#Dia30MeuFilhoNaoVai",1614246646833,tristeza,4,1
1134197034821570560,"@anavieira8_v Como pode esses jovens sendo usados pra palanque político, ñ passam de massa de manobra. #Dia30EuVouTrabalhar 
#Dia30MeuFilhoNaoVai",1614246646833,nulo,6,1
1134863819665264640,"#30MpelaEducacao #30MpelaEducacao #BrasilPelaEducação 
Foto@fabianaribeirofotografia https://t.co/opEcHlJzhM",1614246646979,nulo,6,1
1128989671264940035,#TodosPelaEducação https://t.co/jbp5QPC6Z7,1614246646959,nulo,6,1
1132779589934231554,"@RenovaMidia Oxi ,agora ? #BrasilNasRuas",1614246646933,nulo,6,2
1133867194234867718,#Dia30MeuFilhoNaoVai,1614246646793,nulo,6,1
1128970766282874882,"+1 pra sua coleção @jairbolsonaro de chefes de estado americanos que ou te menosprezam ou te odeiam? Eleição acabou mas #EleNão será sempre atual pq tirando os seus, que somem, ninguém te quer onde quer que vc vá #TsunamiDaEducação
#NaRuaPelaEducação #15M

https://t.co/OV981EJY5T",1614246646992,raiva,3,1
1134224156214603776,#30MpelaEducacao https://t.co/qnJIylgB10,1614246646949,nulo,6,1
1133193503784275968,"Não... Mas é que .... Dialogar ... Articulação ... Sabe como é, os políticos , em sua base, fizeram compromissos com prefeitos ... Não, não e troca de cargos .... É articulação.. é dialogar... Parcela da sociedade , incluindo o PR .... Político é político... #BrasilNasRuas https://t.co/ZQCvhaiUpV",1614246646829,nulo,6,1
1158537843347795972,"@luciano_hang Vergonha nenhuma. Ela me representa!!! 
#Tsunami13A 
#TsunamiDaEducacao",1614246646934,amor,1,1
1145479419160666112,"@EuSouMBC @davidvix50 Estive com vocês em Copacabana, está lindo! Nós que agradecemos! Muito obrigado pela força! 🇧🇷🇧🇷🇧🇷#BrasilNasRuas",1614246646981,amor,1,1
1133003309265182720,"@EduMiranda1974 @Alvaro_de_Faria Todos teremos que pagar pelos erros, pela corrupção, povo está ciente da conta, e mesmo assim estão lá, tentando mudar a situação caótica em que chegamos, vamos ter que pagar sim por uma conta que não é nossa, mas ficar parado só vai aumentar essa dívida!! 
#BrasilNasRuas",1614246646822,raiva,3,1
1132780424940457986,@EntBR @folha #BrasilNasRuas,1614246646825,nulo,6,1
1131668451506950144,"@passarosErosas @Maufalavigna Eu sou favorável à legalização do ""crenticídio"" sem restrições!!!

🤡🤡🤡🤡🤡
#TsunamiDaEducacao 
#BolsonaroEnvergonhaOBrasil
#01PresoAmanha
#LulaLivre",1614246646929,ironia,5,1
1132795186017460225,"#BrasilNasRuas 
#BolsonaroNossoPresidente 
#NordesteComBolsonaro https://t.co/983X6WvHY2",1614246646832,amor,1,1
1133729232255901697,"@Liasr4881 @Rosemar41067816 @BlogdoNoblat Mas nãun! Me engana que eu gosto, preguiça dessa gente, ainda não entenderam que o povo acordou #BrasilNasRuas",1614246646981,ironia,5,1
1132788327692886016,"@jairbolsonaro @Bossonaria Presidentaço JB,
Felizmente, o Brasil hj está + esclarecido.
Não embarcamos nas lorotas dos jornalistas militantes.
Eles falam p/uma plateia vazia.
As manifestações foram sucesso em todo o país, baseadas num ideal construtivo: a aprovação das reformas.
Gde abraço!
#BrasilNasRuas",1614246646979,ironia,5,1
1132869990598762498,#BrasilNasRuas https://t.co/hLYGc5kWdq,1614246646874,nulo,6,1
1134227491776860161,#30MpelaEducacao https://t.co/ssbVjNvTWn,1614246646949,nulo,6,1
1128799322915655682,Normalista na luta! #TodosPelaEducação https://t.co/xO59EuL5ai,1614246646978,raiva,3,1
1128799322915655682,Normalista na luta! #TodosPelaEducação https://t.co/xO59EuL5ai,1614246646978,nulo,6,2
1128804909107826689,"Em Ilhabela, SP, estudantes fizeram uma roda e cantaram em defesa da educação. País sem cultura é país sem educação!
Vídeo: @ligoalavezzo / Estudantes NINJA
#TodosPelaEducação #TsunamidaEducação #NaRuaPelaEducação https://t.co/hLqWWGauh6",1614246646876,alegria,0,1
1129018283670343686,"Aonde vamos parar com esse presidente inútil??
#todospelaeducacao",1614246646969,raiva,3,1
1136982039603961857,"Após manifestações massivas do #15M e #30M nas últimas semanas, trabalhadores e trabalhadoras vão entrar em greve geral contra a Reforma da Previdência, no dia 14 de junho. Baixe conteúdo aqui! #14J https://t.co/DfpaALW0QR #Greve14J",1614246646816,nulo,6,1
1128732381643444226,"Eu só acho que o @jairbolsonaro baixou muito a guarda para estes porras, eu não concordo em reduzir verba pra nada que é do povo e para o povo, mas estamos falidos moralmente e financeiramente!! #TsunamiDaEducação #todospelaeducacao #NaRuaPelaEducacao #MP870VotoNominal",1614246646992,raiva,3,1
1134239636828635142,#30M UNIFICOU! https://t.co/6fZP1AP6XE,1614246646992,nulo,6,1
1133483117459726336,"#Tsunami30M #ReformaDaPrevidenciaNAO
#30MpelaEducacao 
#30MpelaPrevidencia https://t.co/CCjGch7hA9",1614246646818,nulo,6,1
1128745581772513280,"Da onde tiraram esse ministro, gente?!
 #NaRuaPelaEducacao https://t.co/DF8HaRKhIL",1614246646982,ironia,5,1
1133049404414464000,#GrandeDia ! #BrasilNasRuas ! https://t.co/n8j7lKeUZA,1614246646809,nulo,6,1
1161414726695510016,Los hombres que son luz y guía de los pueblos tienen un sitio reservado en la historia de la Humanidad. Este #13DeAgosto celebramos el 93 aniversario del natalicio del #ComandanteEterno #FidelPorSiempre en la obra de la Revolución #JovenClubCuba #FidelVive #FidelentreNosotros https://t.co/4AqCsWrS9o,1614246646823,nulo,6,1
1134244839481122817,"Grande protesto!!!
#Dia30EuVouTrabalhar 
#PLN4AprovaJa 
#Marolinha30M https://t.co/xleRvn1OKI",1614246646765,alegria,0,1
1134244839481122817,"Grande protesto!!!
#Dia30EuVouTrabalhar 
#PLN4AprovaJa 
#Marolinha30M https://t.co/xleRvn1OKI",1614246646765,ironia,5,1
1134228679901483013,#30MpelaEducacao #30M #Tsunami30M #fofoscontrabolsonaro https://t.co/fTJNALbCW3,1614246646898,alegria,0,2
1134228679901483013,#30MpelaEducacao #30M #Tsunami30M #fofoscontrabolsonaro https://t.co/fTJNALbCW3,1614246646898,nulo,6,1
1134245683903508481,#LuteComoUmEstudante #30mpelaeducacao 😍💞🤩👊🤜💪✊ https://t.co/nJIuwsB0bA,1614246646763,amor,1,2
1134245683903508481,#LuteComoUmEstudante #30mpelaeducacao 😍💞🤩👊🤜💪✊ https://t.co/nJIuwsB0bA,1614246646763,nulo,6,1
1134180143809859587,#Dia30EuVouTrabalhar,1614246646882,nulo,6,2
1134267055111376899,@xxxgonzaga #Dia30EuVouTrabalhar,1614246646981,nulo,6,1
1131988472653393920,#TsunamiDaEducação #TodosPelaEducação #Dia30VaiSerMaior https://t.co/K4yH3gZQk4,1614246646929,nulo,6,1
1161273815252553733,"Orientação de conduta nas manifestações. 
COMPARTILHEM, DIVULGUEM O MÁXIMO. 

#Tsunami13Agosto
#Tsunami13A #TsunamiDaEducacao #13A #LulaLivreTercaSDV #ForaBolsonaro #EleiçõesFraudadas2018 https://t.co/FN4CK56zib",1614246646755,nulo,6,1
1132787524265553925,@Luiz05292218 #BrasilNasRuas,1614246646790,nulo,6,1
1132779075620225024,"5 pessoas na paulista, diz o especialista da globolixo.
#BrasilNasRuas https://t.co/DfSzkWNffi",1614246646889,raiva,3,1
1132790045755281408,...#BrasilNasRuas https://t.co/39lIASmwyG,1614246646944,nulo,6,1
1161248757469417472,#ÁnguloNacional | #PrimerasPlanas #LaPortada #13deAgosto @elheraldo_mx | GOBERNADORES LE PIDEN AUXILIO A AMLO https://t.co/fNssxaWjKP,1614246646993,nulo,6,1
1128834931348725760,"To aqui vendo o jogo do Flamengo mas não to fora da luta pra manter nossa educação viva não!!
Vamos mostrar pra esse pseudo-presidente que não desistiremos!! #todospelaeducacao #ForaBolsonaro",1614246646993,raiva,3,1
1133860174840717313,"@taliriapetrone Queremos CPF cancelados!!
#Dia30MeuFilhoNaoVai",1614246646980,raiva,3,1
1133833509062291456,@luizinho_ny @RoseDBarros #Dia30MeuFilhoNãoVai,1614246646925,nulo,6,2
